개설강좌,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
NO,개설전공,개설과정,과목번호,분반,교과목명,담당교수,이수구분,과목세부구분,강의실습구분,교과대분류,교과분야,교과영역,전공(트랙),학위구분,성적부여방법,학점,이론시수,실습시수,코드쉐어여부,영어강의여부,요일/교시/강의실,선수과목,비고
506,기초학부,전체,RP408,99,URP,호동해,심화선택,연구(URP),실습,심화,연구,URP,,,S/U,2.0,0.0,2.0,N,N,토09:00-11:00(E7 - 241),,
507,기초학부,전체,TP101,01,디자인 사고,박종래,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,N,월09:00-12:00(E7 - 237),,
508,기초학부,전체,TP202,01,"도심항공교통개론(이,공)",인수일,심화필수,교과,이론,심화,전공,비트랙/융합,,"이학사,공학사",등급,3.0,3.0,0.0,N,Y,월16:00-19:00(E7 - G03),,신규개설
509,기초학부,전체,TP301,01,커뮤니케이션과 현대사회,조성겸,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,N,금09:00-12:00(E7 - L31),,
510,기초학부,전체,TP305,01,게임이론,김선구,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,N,수14:30-17:30(E7 - L31),,
511,기초학부,전체,TP307a,01,UX디자인,박종래,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,N,수10:30-13:30(E7 - 237),,
512,기초학부,전체,TP308,01,생명에 대한 융합적 이해,남창훈,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,N,화09:00-12:00(E7 - G02),,
513,기초학부,전체,TP309,01,학부생을 위한 해석학 개론,안흥주,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,Y,"화09:00-10:30(E7 - 223), 목09:00-10:30(E7 - 223)",,
514,기초학부,전체,TP310,01,현대대수학 개론,Hudson Thomas Bryan,심화필수,교과,이론,심화,전공,비트랙/융합,,,등급,3.0,3.0,0.0,N,Y,"화09:00-10:30(E7 - 224), 목09:00-10:30(E7 - 224)",,
515,기초학부,전체,TP406,01,"텐서들의 기하학과 그 응용(이,공)",한강진,심화필수,교과,이론,심화,전공,비트랙/융합,,"이학사,공학사",등급,3.0,3.0,0.0,N,Y,"화13:00-14:30(E7 - L22), 목13:00-14:30(E7 - L22)",,신규개설
